Raman,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1122.80772,0.44554,0.44239,0.52168,0.43358,0.43831,0.45406,0.46315,0.47703,0.47224,0.47094,0.475,0.4873,0.46481,0.46817,0.47307,0.44554,0.44205,0.45265,0.46315,0.47617,0.54479,0.43724,0.45757,0.46259,0.46764,0.46355,0.4456,0.47154,0.47893,0.52294,0.46259,0.46764,0.8251,0.79075,0.79121,0.8053,0.46315,0.47703,0.47224,0.83149,0.82857,0.81081,0.79075,0.79334,0.80041,0.79178,0.80199,0.82505,0.79023,0.79351,0.80301,0.83149,0.83711,0.94791,0.83149,0.79828,0.78614,0.79123,0.77335,0.73407
1128.12783,0.39767,0.38964,0.48241,0.38388,0.40133,0.40915,0.44541,0.45073,0.44469,0.4179,0.41907,0.44981,0.43642,0.44384,0.4463,0.39467,0.40372,0.40559,0.44541,0.449,0.51701,0.39132,0.40926,0.42499,0.433,0.42922,0.48409,0.41844,0.42423,0.48616,0.42499,0.433,0.74433,0.81186,0.81277,0.81982,0.44541,0.45073,0.44469,0.74757,0.77382,0.7718,0.81186,0.81933,0.81899,0.81279,0.83393,0.85003,0.81139,0.815,0.81967,0.74757,0.72698,0.88752,0.74757,0.70993,0.72539,0.81229,0.77691,0.78449
1133.44462,0.32735,0.30891,0.40049,0.33584,0.33693,0.34719,0.39732,0.40715,0.41321,0.36317,0.35975,0.36693,0.37602,0.38078,0.38679,0.33034,0.3238,0.32324,0.39732,0.41315,0.48576,0.34709,0.35039,0.37752,0.3783,0.375,0.39884,0.36364,0.3517,0.40245,0.37752,0.3783,0.67173,0.73697,0.73607,0.73646,0.39732,0.40715,0.41321,0.67532,0.66949,0.68178,0.73697,0.74071,0.73596,0.73826,0.75438,0.75958,0.73632,0.73966,0.75246,0.67532,0.69061,0.87678,0.67532,0.63827,0.64233,0.73757,0.7531,0.69489
1138.7581,0.28366,0.2837,0.37049,0.31119,0.32156,0.32973,0.3717,0.37338,0.38684,0.29614,0.2928,0.29904,0.33374,0.34114,0.34514,0.28366,0.27986,0.27941,0.3717,0.40528,0.48229,0.31382,0.30613,0.30915,0.32969,0.32681,0.30794,0.29652,0.28768,0.3401,0.30915,0.32969,0.63135,0.64814,0.642,0.64714,0.3717,0.37338,0.38684,0.61464,0.61173,0.62851,0.64814,0.64671,0.64718,0.64987,0.66727,0.69419,0.64726,0.6472,0.65153,0.61464,0.64641,0.86375,0.61464,0.59154,0.58149,0.64895,0.63739,0.66468
1144.06827,0.24087,0.24267,0.35098,0.30326,0.31865,0.32308,0.33977,0.35885,0.35339,0.27705,0.28559,0.31404,0.28843,0.2994,0.30051,0.24087,0.24152,0.23794,0.33977,0.36944,0.47222,0.30581,0.29842,0.32131,0.29019,0.28765,0.24646,0.2774,0.27755,0.31033,0.32131,0.29019,0.53048,0.61605,0.60752,0.6115,0.33977,0.35885,0.35339,0.53714,0.53131,0.53906,0.61605,0.62212,0.62236,0.61794,0.63227,0.64649,0.6151,0.61784,0.62277,0.53714,0.56086,0.84128,0.53714,0.50375,0.49898,0.61694,0.60732,0.64134
1149.37512,0.2675,0.27183,0.3802,0.29156,0.30619,0.33015,0.36579,0.37142,0.37307,0.29487,0.28771,0.3082,0.31652,0.32072,0.32699,0.2675,0.26187,0.26147,0.36579,0.38165,0.47882,0.29402,0.29111,0.30308,0.31237,0.30964,0.29939,0.29524,0.29862,0.34956,0.30308,0.31237,0.51279,0.63106,0.62744,0.63148,0.36579,0.37142,0.37307,0.48891,0.486,0.49787,0.63106,0.62969,0.62992,0.63288,0.64488,0.65144,0.63015,0.63236,0.6347,0.48891,0.48066,0.80332,0.48891,0.44943,0.43609,0.63191,0.60284,0.62745
1154.67867,0.25344,0.24824,0.35561,0.29156,0.29373,0.30936,0.33465,0.34472,0.35063,0.2885,0.28432,0.3207,0.3431,0.35075,0.35406,0.25643,0.25007,0.24971,0.33465,0.33478,0.43056,0.29402,0.31141,0.32586,0.33607,0.33313,0.32879,0.28887,0.27229,0.30928,0.32586,0.33607,0.49019,0.57085,0.56489,0.5717,0.33465,0.34472,0.35063,0.48648,0.4894,0.48985,0.57085,0.5699,0.57065,0.57296,0.58233,0.591,0.56979,0.57413,0.57694,0.48648,0.47504,0.79854,0.48648,0.45546,0.4533,0.57184,0.53482,0.55174
1159.97892,0.28127,0.27843,0.38756,0.31871,0.32821,0.33015,0.3583,0.36396,0.38133,0.33093,0.33942,0.35821,0.32558,0.32673,0.33621,0.28127,0.289,0.28824,0.3583,0.38992,0.47222,0.3214,0.33374,0.35055,0.32148,0.31867,0.34082,0.33135,0.3128,0.38284,0.35055,0.32148,0.48144,0.54553,0.53938,0.55082,0.3583,0.36396,0.38133,0.47238,0.46947,0.49032,0.54553,0.54885,0.55627,0.54777,0.55562,0.57859,0.5444,0.54753,0.56028,0.47238,0.47247,0.78678,0.47238,0.42811,0.40912,0.54658,0.54587,0.49968
1165.27587,0.32436,0.31873,0.41705,0.32038,0.3307,0.34678,0.42806,0.43738,0.42895,0.30505,0.30466,0.32486,0.34763,0.35405,0.36299,0.32735,0.32675,0.32324,0.42806,0.44506,0.51563,0.32308,0.32724,0.37486,0.34366,0.34066,0.34215,0.30544,0.28809,0.34396,0.37486,0.34366,0.40942,0.54264,0.54391,0.56533,0.42806,0.43738,0.42895,0.40568,0.40568,0.41135,0.54264,0.54375,0.54624,0.54489,0.55023,0.58094,0.54151,0.54493,0.56493,0.40568,0.42532,0.76182,0.40568,0.39789,0.40112,0.5437,0.52925,0.54378
1170.56952,0.3453,0.34511,0.44876,0.35464,0.35978,0.36757,0.41545,0.42089,0.41872,0.3356,0.33136,0.36277,0.36394,0.37447,0.37786,0.34829,0.34444,0.33794,0.41545,0.43324,0.50347,0.35341,0.37678,0.38701,0.36007,0.35693,0.35821,0.33602,0.34968,0.4007,0.38701,0.36007,0.3949,0.5433,0.53691,0.55571,0.41545,0.42089,0.41872,0.38429,0.39012,0.39624,0.5433,0.5639,0.57353,0.54555,0.56309,0.57608,0.54217,0.54047,0.54586,0.38429,0.41169,0.76545,0.38429,0.39974,0.39181,0.54435,0.53914,0.50694
1175.85988,0.36535,0.36974,0.46317,0.35756,0.36394,0.37131,0.38589,0.39576,0.39392,0.34451,0.34407,0.37068,0.37693,0.37778,0.38381,0.36535,0.37157,0.36735,0.38589,0.40567,0.47569,0.36057,0.35526,0.36308,0.37922,0.3759,0.38893,0.34494,0.33793,0.38704,0.36308,0.37922,0.34881,0.53209,0.53115,0.53825,0.38589,0.39576,0.39392,0.34918,0.34918,0.36498,0.53209,0.53816,0.53868,0.53439,0.5426,0.55336,0.53092,0.52798,0.53857,0.34918,0.37154,0.74693,0.34918,0.32178,0.31358,0.53316,0.5495,0.47993
1181.14695,0.37014,0.37427,0.47293,0.30869,0.32738,0.3343,0.39101,0.40989,0.42462,0.33602,0.33559,0.34153,0.36273,0.38108,0.38977,0.37313,0.37688,0.39088,0.39101,0.40922,0.48611,0.31971,0.31181,0.28826,0.35886,0.35572,0.40364,0.33645,0.34198,0.42207,0.28826,0.35886,0.34029,0.47295,0.46967,0.48124,0.39101,0.40989,0.42462,0.3238,0.3238,0.34032,0.47295,0.47919,0.48689,0.47554,0.4881,0.51563,0.47164,0.47178,0.47128,0.3238,0.36685,0.74171,0.3238,0.30592,0.30605,0.47416,0.4593,0.46846
1186.43074,0.37014,0.36841,0.48488,0.34211,0.34732,0.36757,0.40441,0.41382,0.41557,0.3899,0.38602,0.39608,0.37421,0.38979,0.40167,0.37313,0.36833,0.39559,0.40441,0.41197,0.49132,0.34078,0.3443,0.37182,0.37648,0.37319,0.39829,0.3904,0.37723,0.41051,0.37182,0.37648,0.33423,0.5254,0.5314,0.51403,0.40441,0.41382,0.41557,0.33489,0.33489,0.34259,0.5254,0.52656,0.53152,0.52774,0.53538,0.55587,0.52423,0.52579,0.53136,0.33489,0.37016,0.74053,0.33489,0.3443,0.32781,0.5265,0.54092,0.48532
1191.71124,0.37582,0.37707,0.48751,0.35171,0.36975,0.37214,0.41151,0.43267,0.42659,0.35469,0.35169,0.3711,0.37934,0.41111,0.41952,0.37882,0.37098,0.37912,0.41151,0.42143,0.5,0.35468,0.35363,0.39195,0.37557,0.37229,0.37771,0.35514,0.39222,0.43748,0.39195,0.37557,0.28269,0.48812,0.48457,0.48964,0.41151,0.43267,0.42659,0.27752,0.28044,0.26986,0.48812,0.49457,0.48968,0.49064,0.50784,0.51823,0.48685,0.494,0.49539,0.27752,0.31473,0.72138,0.27752,0.27014,0.28409,0.4893,0.47816,0.47814
1196.98847,0.43746,0.43142,0.50976,0.40184,0.40299,0.40956,0.4529,0.48567,0.48366,0.40687,0.39873,0.40691,0.43582,0.43544,0.4344,0.44045,0.43085,0.43235,0.4529,0.4486,0.50694,0.40522,0.4186,0.42233,0.43239,0.42861,0.43304,0.40739,0.40559,0.49107,0.42233,0.43239,0.31019,0.50272,0.49198,0.49674,0.4529,0.48567,0.48366,0.31048,0.3309,0.34722,0.50272,0.50666,0.51163,0.50517,0.51555,0.52075,0.50149,0.5013,0.50981,0.31048,0.33766,0.73239,0.31048,0.30713,0.31284,0.50387,0.49416,0.51771
1202.26242,0.47935,0.47538,0.5561,0.4457,0.45118,0.45863,0.48285,0.4892,0.49979,0.45142,0.45212,0.45439,0.48475,0.48889,0.4939,0.47636,0.46918,0.46765,0.48285,0.49586,0.54132,0.44945,0.46123,0.44322,0.48162,0.47741,0.46271,0.452,0.4765,0.56287,0.44322,0.48162,0.30279,0.51724,0.51634,0.52113,0.48285,0.4892,0.49979,0.30368,0.30368,0.3151,0.51724,0.52138,0.52141,0.51962,0.53289,0.54833,0.51604,0.52311,0.52415,0.30368,0.36989,0.74503,0.30368,0.28395,0.27284,0.51835,0.54486,0.47057
1207.5331,0.52065,0.51583,0.57756,0.46658,0.48857,0.49189,0.50808,0.50962,0.50727,0.4807,0.48178,0.49146,0.51374,0.51622,0.52068,0.51765,0.50722,0.50882,0.50808,0.51595,0.58681,0.47051,0.49777,0.50779,0.51079,0.50633,0.49667,0.48131,0.50446,0.54151,0.50779,0.51079,0.34625,0.52582,0.51946,0.52129,0.50808,0.50962,0.50727,0.31846,0.32721,0.33229,0.52582,0.52426,0.52404,0.52815,0.54052,0.55076,0.52464,0.53058,0.5433,0.31846,0.35626,0.74511,0.31846,0.30082,0.30651,0.52691,0.53435,0.48337
1212.80051,0.50898,0.49562,0.57537,0.44946,0.45118,0.45447,0.52306,0.53278,0.54584,0.50106,0.50508,0.5127,0.53126,0.53423,0.53853,0.51197,0.50133,0.49971,0.52306,0.58685,0.57639,0.45324,0.46894,0.46183,0.52841,0.5238,0.48837,0.5017,0.5077,0.57933,0.46183,0.52841,0.29673,0.55683,0.55831,0.33662,0.52306,0.53278,0.54584,0.30193,0.30484,0.29923,0.55683,0.56801,0.57813,0.55901,0.58017,0.5936,0.55573,0.56715,0.57702,0.30193,0.33232,0.73449,0.30193,0.28228,0.28791,0.55785,0.55646,0.50803
1218.06466,0.56523,0.55363,0.61439,0.52047,0.53012,0.53514,0.54789,0.54888,0.5667,0.53415,0.53856,0.54186,0.57113,0.59129,0.59209,0.56523,0.55706,0.55559,0.54789,0.56715,0.61076,0.52485,0.52984,0.5226,0.5746,0.56958,0.50254,0.53483,0.55551,0.63958,0.5226,0.5746,0.32817,0.54322,0.5393,0.54829,0.54789,0.54888,0.5667,0.33051,0.33343,0.327,0.54322,0.54161,0.54879,0.54547,0.55554,0.57851,0.54209,0.54526,0.5578,0.33051,0.36768,0.73816,0.33051,0.32623,0.35154,0.54427,0.5437,0.49281
1223.32554,0.62478,0.61225,0.66561,0.57978,0.58413,0.58295,0.62357,0.62112,0.62455,0.60331,0.60255,0.59559,0.66143,0.66036,0.66647,0.62178,0.61339,0.60559,0.62357,0.63017,0.65972,0.58467,0.59562,0.58033,0.65937,0.65361,0.64074,0.60408,0.63776,0.65324,0.58033,0.65937,0.38615,0.59766,0.59114,0.59723,0.62357,0.62112,0.62455,0.38186,0.38769,0.40238,0.59766,0.59836,0.59564,0.59964,0.60531,0.62126,0.59666,0.59635,0.60106,0.38186,0.40801,0.75949,0.38186,0.36961,0.34763,0.59858,0.56226,0.57242
1228.58316,0.6909,0.69431,0.73385,0.58647,0.59036,0.60499,0.64289,0.6435,0.64186,0.64998,0.64069,0.65392,0.70462,0.70571,0.70217,0.6939,0.66883,0.65206,0.64289,0.65813,0.6875,0.59983,0.61023,0.6016,0.7089,0.70271,0.67896,0.65081,0.67423,0.67426,0.6016,0.7089,0.36617,0.55848,0.56242,0.57684,0.64289,0.6435,0.64186,0.34208,0.3625,0.32124,0.55848,0.56546,0.5709,0.56065,0.57511,0.60106,0.55738,0.57169,0.58439,0.34208,0.38968,0.73812,0.34208,0.32057,0.33191,0.5595,0.53713,0.59389
1233.83753,0.75344,0.74091,0.77049,0.68755,0.69589,0.71185,0.67127,0.6914,0.66233,0.7238,0.72076,0.72095,0.75355,0.75916,0.76763,0.75344,0.73695,0.73794,0.67127,0.69673,0.72535,0.69334,0.676,0.63919,0.75813,0.75151,0.72761,0.72472,0.69611,0.7317,0.63919,0.75813,0.37192,0.60871,0.61254,0.62871,0.67127,0.6914,0.66233,0.3625,0.37709,0.34108,0.60871,0.61258,0.60789,0.61064,0.62737,0.65261,0.60774,0.61573,0.62261,0.3625,0.3814,0.74997,0.3625,0.3456,0.34028,0.60961,0.58189,0.60396
1239.08865,0.80371,0.78781,0.8119,0.72515,0.73328,0.74137,0.72054,0.72949,0.72058,0.77514,0.77076,0.76885,0.77409,0.77478,0.77953,0.80371,0.79593,0.79088,0.72054,0.72824,0.7566,0.73126,0.7296,0.72085,0.77271,0.76596,0.70302,0.77613,0.76135,0.77093,0.72085,0.77271,0.40048,0.6149,0.60834,0.61672,0.72054,0.72949,0.72058,0.38934,0.38643,0.36715,0.6149,0.61801,0.61282,0.61679,0.63011,0.64129,0.61394,0.61573,0.6178,0.38934,0.40875,0.76182,0.38934,0.35728,0.38549,0.61578,0.60392,0.62152
1244.33652,0.78306,0.76905,0.79268,0.74018,0.72746,0.74636,0.74222,0.75147,0.74734,0.78702,0.78305,0.78217,0.80187,0.80661,0.80452,0.79503,0.78738,0.78206,0.74222,0.75187,0.78889,0.74642,0.71985,0.68895,0.79763,0.79066,1,0.78802,0.78485,0.80175,0.68895,0.79763,0.3951,0.61696,0.61781,0.63393,0.74222,0.75147,0.74734,0.39323,0.41365,0.37093,0.61696,0.62525,0.63263,0.61884,0.63243,0.65395,0.61601,0.618,0.62509,0.39323,0.41878,0.76482,0.39323,0.3749,0.40595,0.61784,0.61745,0.63284
1249.58115,0.77379,0.74648,0.76317,0.71846,0.73079,0.73805,0.71344,0.71417,0.71625,0.75053,0.76314,0.78759,0.78798,0.7955,0.78875,0.77379,0.76349,0.76441,0.71344,0.72076,0.74618,0.72452,0.71092,0.72579,0.78669,0.80693,0.72708,0.75149,0.71394,0.7401,0.72579,0.78669,0.36019,0.61003,0.60596,0.60946,0.71344,0.71417,0.71625,0.36639,0.36931,0.34486,0.61003,0.60822,0.61044,0.61195,0.62024,0.63383,0.60906,0.62068,0.63711,0.36639,0.38508,0.74325,0.36639,0.35209,0.37191,0.61093,0.57617,0.59818
1254.82253,0.7711,0.75528,0.78244,0.7406,0.74034,0.74595,0.70595,0.70632,0.70483,0.75011,0.74788,0.74511,0.78677,0.7973,0.79351,0.7711,0.76349,0.75559,0.70595,0.71721,0.74653,0.74684,0.73975,0.71136,0.78548,0.77861,0.78375,0.75106,0.70219,0.69422,0.71136,0.78548,0.39836,0.61061,0.61444,0.62594,0.70595,0.70632,0.70483,0.39216,0.39216,0.36989,0.61061,0.61447,0.61718,0.61252,0.62455,0.64398,0.60964,0.61565,0.62517,0.39216,0.40948,0.76201,0.39216,0.34606,0.4133,0.6115,0.5883,0.62214
1260.06067,0.78247,0.77301,0.79483,0.72097,0.72497,0.7368,0.70713,0.7232,0.7375,0.70853,0.71229,0.71637,0.75657,0.75586,0.76198,0.78247,0.77529,0.77912,0.70713,0.68373,0.68993,0.72704,0.71336,0.73149,0.75813,0.75151,0.78428,0.70943,0.69408,0.70858,0.73149,0.75813,0.38933,0.62042,0.61188,0.62121,0.70713,0.7232,0.7375,0.40928,0.42386,0.38651,0.62042,0.61933,0.62474,0.62229,0.63194,0.63937,0.61948,0.62287,0.62509,0.40928,0.42293,0.75949,0.40928,0.36516,0.40456,0.6213,0.59982,0.6408
1265.29558,0.71813,0.70633,0.74098,0.67168,0.66764,0.66902,0.72842,0.7287,0.72727,0.6784,0.68178,0.69846,0.75113,0.75315,0.75543,0.71813,0.70776,0.70588,0.72842,0.74006,0.7809,0.67734,0.6691,0.64109,0.74962,0.74307,0.72975,0.67927,0.70989,0.72224,0.64109,0.74962,0.37481,0.64434,0.64266,0.64339,0.72842,0.7287,0.72727,0.37301,0.37592,0.35128,0.63939,0.64243,0.6471,0.64363,0.655,0.66644,0.64594,0.65685,0.74517,0.37009,0.42228,0.75791,0.37592,0.33948,0.30874,0.63776,0.58745,0.59084
1270.52726,0.6942,0.69754,0.73878,0.65706,0.65226,0.66279,0.66693,0.67256,0.66823,0.68053,0.67754,0.7122,0.73845,0.74414,0.7587,0.6942,0.70481,0.70294,0.66693,0.67349,0.71181,0.66259,0.67885,0.65439,0.73686,0.73042,0.84256,0.68139,0.71556,0.76953,0.65439,0.73686,0.34288,0.62463,0.61559,0.63638,0.66693,0.67256,0.66823,0.37252,0.37835,0.35081,0.62463,0.62771,0.6277,0.62648,0.63268,0.65144,0.6237,0.62311,0.62749,0.37252,0.41851,0.76707,0.37252,0.34959,0.33033,0.62549,0.6084,0.62839
1275.7557,0.66756,0.67145,0.72916,0.6675,0.66681,0.67401,0.69334,0.70593,0.70483,0.60798,0.60042,0.60516,0.65539,0.66036,0.66647,0.66756,0.65762,0.67324,0.69334,0.70855,0.75694,0.67313,0.68088,0.65629,0.6533,0.64759,0.63539,0.60875,0.63006,0.65709,0.65629,0.6533,0.35154,0.63527,0.6341,0.63785,0.69334,0.70593,0.70483,0.35239,0.36114,0.33126,0.63527,0.63438,0.63461,0.63707,0.64936,0.66401,0.63436,0.63966,0.65633,0.35239,0.39226,0.75238,0.35239,0.34152,0.33898,0.63611,0.60214,0.64314
1280.98093,0.67864,0.67057,0.71927,0.62991,0.62609,0.6316,0.69176,0.70122,0.73002,0.67162,0.67203,0.69263,0.68378,0.68198,0.68759,0.67864,0.66618,0.66176,0.69176,0.72036,0.76007,0.63521,0.6281,0.6259,0.68186,0.6759,0.67175,0.67247,0.66248,0.67811,0.6259,0.68186,0.38067,0.65581,0.64941,0.65473,0.69176,0.70122,0.73002,0.37369,0.37369,0.35194,0.65581,0.65436,0.65458,0.6575,0.66976,0.67659,0.65495,0.66667,0.67556,0.37369,0.41132,0.76043,0.37369,0.3507,0.37888,0.6566,0.63066,0.6696
1286.20293,0.75194,0.74619,0.75512,0.67419,0.68176,0.69231,0.70871,0.70554,0.70838,0.71913,0.71823,0.73014,0.73271,0.73784,0.73788,0.75194,0.73636,0.73794,0.70871,0.71642,0.74271,0.67144,0.66301,0.64337,0.73108,0.7247,0.72253,0.72005,0.69976,0.70683,0.64337,0.73108,0.4039,0.64797,0.64184,0.64845,0.70871,0.70554,0.70838,0.40616,0.412,0.38349,0.64797,0.66653,0.67168,0.6497,0.66487,0.66913,0.6471,0.64704,0.66122,0.40616,0.43932,0.77256,0.40616,0.37332,0.37088,0.64878,0.61868,0.6294
1291.42171,0.78097,0.77374,0.78,0.7076,0.70669,0.68815,0.74182,0.75972,0.77095,0.78277,0.77459,0.77595,0.77137,0.76907,0.77983,0.78097,0.76939,0.76147,0.74182,0.74045,0.78854,0.70935,0.69143,0.67755,0.77606,0.76928,0.7784,0.78377,0.82942,0.8014,0.67755,0.77606,0.39183,0.65473,0.64365,0.66077,0.74182,0.75972,0.77095,0.38818,0.40276,0.36601,0.65721,0.65526,0.65746,0.65151,0.65973,0.67399,0.6514,0.6571,0.66106,0.38234,0.42228,0.76419,0.39693,0.38398,0.40391,0.64319,0.61806,0.62409
1296.63727,0.82286,0.80305,0.81904,0.66708,0.66722,0.67692,0.77217,0.77228,0.77961,0.77896,0.78644,0.73053,0.78556,0.8045,0.80661,0.82286,0.81097,0.80824,0.77217,0.79519,0.82986,0.6727,0.66829,0.56855,0.7873,0.78042,0.79925,0.77995,0.75689,0.75271,0.56855,0.7873,0.40625,0.68962,0.68118,0.68254,0.77217,0.77228,0.77961,0.41355,0.41647,0.39067,0.68962,0.68832,0.68878,0.69115,0.70427,0.71171,0.68885,0.69092,0.69951,0.41355,0.41593,0.76193,0.41355,0.39983,0.40028,0.69034,0.67627,0.7016
1301.84963,0.84291,0.82268,0.83366,0.68546,0.69381,0.71185,0.76153,0.76561,0.76032,0.79041,0.80212,0.80008,0.80429,0.8018,0.81524,0.84291,0.82513,0.82912,0.76153,0.76408,0.78854,0.69124,0.6821,0.68781,0.80614,0.7991,0.81796,0.79142,0.8043,0.82522,0.68781,0.80614,0.43231,0.67164,0.66768,0.67064,0.76153,0.76561,0.76032,0.42299,0.42007,0.39983,0.67164,0.67212,0.66963,0.67326,0.68494,0.69168,0.67083,0.67153,0.67292,0.42299,0.41933,0.76624,0.42299,0.41439,0.41767,0.6724,0.64782,0.67756
1307.05877,0.84411,0.83265,0.84377,0.69674,0.70918,0.721,0.784,0.79623,0.79142,0.78999,0.79322,0.7955,0.81758,0.83123,0.82714,0.84411,0.82866,0.82912,0.784,0.80307,0.82569,0.70261,0.69306,0.69047,0.81951,0.81235,0.78321,0.79099,0.79173,0.78984,0.69047,0.81951,0.44115,0.6342,0.63526,0.65587,0.784,0.79623,0.79142,0.42902,0.43485,0.40569,0.6342,0.63997,0.63748,0.636,0.65226,0.66393,0.63329,0.64225,0.64664,0.42902,0.41952,0.76395,0.42902,0.40067,0.39833,0.63504,0.61273,0.64681
1312.26471,0.88181,0.86079,0.86781,0.71261,0.71251,0.73721,0.77651,0.78053,0.77529,0.79296,0.80127,0.81674,0.83479,0.82913,0.82148,0.88181,0.87172,0.86735,0.77651,0.79165,0.81215,0.71862,0.70443,0.7049,0.83379,0.82651,0.84282,0.79397,0.80267,0.84133,0.7049,0.83379,0.42904,0.69037,0.67673,0.68524,0.77651,0.78053,0.77529,0.43193,0.44068,0.40852,0.69037,0.69128,0.69396,0.69189,0.7095,0.72177,0.6896,0.69603,0.70215,0.43193,0.42504,0.75826,0.43193,0.42848,0.41507,0.69108,0.66769,0.71635
1317.46744,0.89048,0.87852,0.88263,0.75522,0.75114,0.75842,0.7773,0.79819,0.81896,0.82308,0.8267,0.83632,0.83902,0.84294,0.84469,0.89048,0.87821,0.86735,0.7773,0.78771,0.82292,0.76158,0.74178,0.72845,0.83804,0.83072,0.85271,0.82413,0.77877,0.78564,0.72845,0.83804,0.46317,0.72361,0.71681,0.72178,0.7773,0.79819,0.81896,0.44487,0.44487,0.42108,0.72361,0.72418,0.72881,0.72497,0.73696,0.74952,0.72292,0.72044,0.72362,0.44487,0.44834,0.77276,0.44487,0.44081,0.45535,0.72424,0.6942,0.70566
1322.66698,0.87133,0.85639,0.87561,0.7076,0.70669,0.72141,0.81632,0.82018,0.8229,0.80908,0.80805,0.81841,0.84476,0.84925,0.85094,0.87133,0.85255,0.85,0.81632,0.83537,0.85417,0.72199,0.69549,0.68895,0.84686,0.83946,0.90618,0.81011,0.83428,0.81611,0.68895,0.84686,0.42942,0.7053,0.6941,0.70465,0.81632,0.82018,0.8229,0.46149,0.47316,0.43723,0.7053,0.70123,0.7039,0.70675,0.73148,0.75706,0.70456,0.70803,0.71161,0.46149,0.43646,0.77003,0.46149,0.42329,0.44056,0.70597,0.65153,0.6696
1327.86332,0.91053,0.89625,0.89976,0.71303,0.71292,0.72973,0.82065,0.81782,0.82605,0.85617,0.85636,0.85006,0.87828,0.88228,0.92205,0.91053,0.89914,0.89706,0.82065,0.84285,0.86111,0.71904,0.71376,0.72541,0.88058,0.9,0.88078,0.85726,0.8517,0.86935,0.72541,0.88058,0.49336,0.74695,0.7406,0.74633,0.82065,0.81782,0.82605,0.49689,0.49105,0.47162,0.74695,0.74548,0.74813,0.74819,0.75944,0.77224,0.74632,0.74217,0.74533,0.49689,0.4755,0.79981,0.49689,0.45425,0.46326,0.74753,0.72999,0.74648
1333.05647,0.95631,0.94006,0.94146,0.71178,0.715,0.73389,0.86007,0.86337,0.8658,0.89436,0.89237,0.88671,0.87979,0.89189,0.94317,0.95631,0.94338,0.91,0.86007,0.87042,0.89583,0.71356,0.68737,0.68705,0.8821,0.8744,0.80729,0.89465,0.87885,0.87601,0.68705,0.8821,0.48731,0.76262,0.75574,0.76036,0.86007,0.86337,0.8658,0.48678,0.48094,0.46179,0.76262,0.76332,0.76326,0.76379,0.77644,0.75874,0.76203,0.76148,0.7668,0.48678,0.46869,0.78314,0.48678,0.46964,0.46753,0.76317,0.76786,0.71214
1338.24642,0.92938,0.92251,0.9222,0.72974,0.73785,0.74553,0.84391,0.84374,0.83864,0.87399,0.88178,0.89546,0.87224,0.98679,0.92205,0.92938,0.91389,0.91735,0.84391,0.86294,0.875,0.73589,0.7097,0.7068,0.87451,0.86687,0.81263,0.87511,0.85981,0.8627,0.7068,0.87451,0.46923,0.75429,0.74298,0.75775,0.84391,0.84374,0.83864,0.46791,0.47083,0.44347,0.74934,0.74786,0.75323,0.74811,0.74542,0.74273,0.73632,0.73455,0.73564,0.47666,0.47044,0.7955,0.47958,0.43497,0.4441,0.74745,0.77398,0.69958
1343.43319,0.87403,0.85919,0.8755,0.64536,0.64894,0.66112,0.8313,0.83549,0.83077,0.79381,0.80169,0.80841,0.81999,0.82192,0.81821,0.87403,0.85815,0.85853,0.8313,0.84285,0.86458,0.6508,0.66748,0.64375,0.82802,0.82078,0.86929,0.79482,0.78363,0.81121,0.64375,0.82802,0.5075,0.77631,0.76743,0.77488,0.8313,0.83549,0.83077,0.50233,0.49358,0.47691,0.77631,0.77969,0.78282,0.77741,0.77503,0.77265,0.77576,0.7781,0.81014,0.50233,0.50028,0.80439,0.50233,0.47613,0.42103,0.77683,0.76215,0.73915
1348.61678,0.78755,0.78898,0.78049,0.63534,0.64811,0.65447,0.76508,0.77699,0.79142,0.73059,0.72542,0.74136,0.78134,0.77748,0.78548,0.81149,0.79357,0.78824,0.76508,0.78023,0.79514,0.64069,0.63337,0.62324,0.78304,0.77621,0.7629,0.73152,0.70259,0.69177,0.62324,0.78304,0.47558,0.75775,0.75138,0.75628,0.76508,0.77699,0.79142,0.47783,0.47783,0.4531,0.75775,0.76316,0.77295,0.75895,0.75637,0.75379,0.75715,0.75669,0.75967,0.47783,0.46574,0.79325,0.47783,0.45277,0.45898,0.75831,0.79114,0.71691
1353.79718,0.74297,0.73476,0.76317,0.58772,0.5833,0.59044,0.7363,0.74087,0.73514,0.70004,0.70805,0.7197,0.74298,0.74474,0.7468,0.74297,0.73695,0.73529,0.7363,0.75581,0.7809,0.59267,0.61551,0.60539,0.74142,0.73494,0.72628,0.70093,0.68963,0.70508,0.60539,0.74142,0.51317,0.7561,0.74677,0.75392,0.7363,0.74087,0.73514,0.48376,0.48376,0.45886,0.7561,0.7588,0.75849,0.7573,0.75471,0.75212,0.7555,0.75215,0.75495,0.48376,0.47247,0.8004,0.48376,0.43895,0.44512,0.75667,0.78727,0.69192
